Order_ID,Date_Time,Time_of_Order,Demand_Level,Traffic_Congestion,Urgency_Level,Driver_Availability,Distance_km,Base_Price,MRP_Price,Competitor_Price,Weather_Impact,Special_Event,Customer_Loyalty,Stock_Availability,Final_Price,Handling_Charges,Delivery_Charges,Expiry_Days
ORD3272,11/14/2024 0:01,0:01,Medium,Heavy,Express,Medium,45.77,133.11,172.48,175.63,Stormy,Holiday,0,Out of Stock,200.1,3.34,34.34,69
ORD3273,9/22/2024 12:32,12:32,Medium,Light,Same-day,Low,28.43,183.44,262.68,265.39,Stormy,None,3,Low Stock,226.73,3.72,19.77,169
ORD3274,3/19/2024 3:33,3:33,Medium,Light,Standard,Low,48.45,70.17,92.33,86.45,Rainy,Holiday,1,Out of Stock,185.39,1.96,91.43,134
ORD3275,1/5/2024 20:52,20:52,Low,Moderate,Same-day,Medium,35.04,188.98,216.3,248.15,Clear,Holiday,2,Out of Stock,345.17,6.65,60.96,89
ORD3276,7/10/2024 20:41,20:41,Low,Light,Standard,High,12.38,394.04,586.5,514.51,Snowy,Holiday,0,In-stock,543.02,13.84,16.95,174
ORD3277,9/29/2024 8:20,8:20,Medium,Moderate,Same-day,Medium,22.11,328.02,365.7,377.31,Stormy,None,5,Out of Stock,506.13,6.78,13.01,343
ORD3278,2/22/2024 0:02,0:02,High,Heavy,Standard,High,48.31,88.33,124.29,111.15,Clear,Holiday,2,Out of Stock,191.48,3.38,45.54,77
ORD3279,6/11/2024 23:02,23:02,High,Moderate,Standard,Medium,6.47,346.95,440.84,419.35,Clear,Holiday,0,Out of Stock,554.07,14.44,9.31,139
ORD3280,8/24/2024 10:39,10:39,Medium,Light,Same-day,Low,37.35,31.68,39.52,46.82,Snowy,Sports Event,2,In-stock,122.56,1,73.34,16
ORD3281,1/20/2024 0:48,0:48,High,Moderate,Express,High,21.6,462.26,606.22,553.43,Snowy,Sports Event,3,Low Stock,781.45,14.3,18.27,95
ORD3282,5/22/2024 3:05,3:05,Low,Light,Same-day,High,19.21,180.78,261.41,218,Stormy,Sports Event,2,Low Stock,249.29,6.99,14.83,63
ORD3283,8/4/2024 17:55,17:55,High,Heavy,Same-day,Low,42.7,474.56,663.34,715.03,Rainy,Sports Event,4,Out of Stock,882.21,17.31,28.9,282
ORD3284,3/10/2024 12:38,12:38,Low,Heavy,Standard,Low,9.09,402.3,450.09,404.88,Rainy,Holiday,2,Out of Stock,533.2,14.97,9.25,237
ORD3285,9/21/2024 20:55,20:55,Medium,Moderate,Express,High,42.96,236.19,323.84,338.87,Snowy,Holiday,0,Low Stock,324.49,10.17,54.02,211
ORD3286,7/9/2024 9:26,9:26,Low,Light,Standard,Low,36.35,274.58,362.6,413.14,Snowy,Sports Event,3,Out of Stock,391.53,6.85,37.67,142
ORD3287,2/19/2024 11:07,11:07,Low,Moderate,Same-day,Low,3.45,258.85,301.17,357.16,Stormy,Sports Event,2,In-stock,409.86,5.68,4.4,162
ORD3288,8/21/2024 17:44,17:44,Low,Moderate,Standard,Low,36.25,190.85,283.01,294.88,Clear,Sports Event,0,Out of Stock,318.56,6.99,64.84,8
ORD3289,9/13/2024 3:12,3:12,High,Moderate,Same-day,Medium,15.51,407.45,549.17,500.33,Snowy,None,4,Out of Stock,662.76,8.91,18.28,28
ORD3290,4/9/2024 2:49,2:49,Low,Heavy,Express,High,32.52,57.46,83.75,86.99,Stormy,Sports Event,0,In-stock,146.84,1.78,64.41,33
ORD3291,1/29/2024 2:06,2:06,Low,Heavy,Same-day,Low,2.1,103.94,145.47,157.83,Snowy,None,0,Low Stock,115.67,3.39,1.26,323
ORD3292,10/3/2024 17:51,17:51,Low,Moderate,Same-day,Medium,7.79,255.13,307.18,353.82,Stormy,None,0,Out of Stock,381.09,6.24,10.52,362
ORD3293,11/15/2024 13:19,13:19,Medium,Moderate,Express,High,39.76,193.18,249.98,228.5,Stormy,Sports Event,4,In-stock,359.29,6.91,52.49,110
ORD3294,6/20/2024 9:37,9:37,Low,Heavy,Express,High,33.78,165.73,225.64,207.05,Stormy,Sports Event,3,In-stock,309.81,6.85,33.87,174
ORD3295,8/30/2024 10:50,10:50,Low,Light,Express,Medium,12.28,335.42,408.44,456.61,Stormy,Sports Event,0,Low Stock,464.06,9.62,19.42,116
ORD3296,2/3/2024 7:56,7:56,Low,Light,Express,Medium,27.16,335.15,407.11,438.64,Stormy,Holiday,0,Low Stock,513.37,8.11,17.45,79
ORD3297,11/7/2024 16:31,16:31,Low,Light,Express,Low,21.17,105.32,138.88,155.06,Clear,None,4,Low Stock,159.62,3.96,37.5,100
ORD3298,12/14/2024 16:30,16:30,High,Light,Same-day,High,19.55,44.1,63.97,66.62,Snowy,None,5,Out of Stock,107.06,1.58,26.48,293
ORD3299,4/10/2024 18:00,18:00,Medium,Moderate,Express,High,18.88,229.8,270.61,278.81,Rainy,None,1,Out of Stock,321.66,4.64,34.52,260
ORD3300,2/18/2024 17:25,17:25,High,Moderate,Same-day,Low,40.04,238.16,332.77,374.14,Clear,Holiday,1,In-stock,414.28,10.53,50.88,362
ORD3301,10/25/2024 1:56,1:56,Medium,Light,Same-day,Low,3,23.71,26.71,30.48,Stormy,Holiday,4,Out of Stock,43.04,0.92,3.2,354
ORD3302,7/20/2024 18:42,18:42,Medium,Moderate,Standard,High,32.17,287.19,368.87,361.41,Rainy,None,3,Low Stock,435.95,8.41,44.87,298
ORD3303,5/1/2024 14:06,14:06,High,Moderate,Express,Low,43.25,425.32,583.23,631.05,Clear,Sports Event,0,Low Stock,744.65,12.67,21.92,57
ORD3304,9/28/2024 11:57,11:57,Medium,Light,Same-day,Low,4.7,402,452.83,436.78,Snowy,None,1,Low Stock,493.36,17.99,6,11
ORD3305,5/20/2024 10:55,10:55,Low,Moderate,Standard,High,15.42,499.55,557.26,508.51,Clear,None,5,In-stock,599.91,17.8,10.4,133
ORD3306,7/20/2024 14:17,14:17,Medium,Moderate,Standard,High,49.12,469.69,700.21,567.55,Clear,None,5,Low Stock,598.26,12,95.92,249
ORD3307,9/17/2024 22:06,22:06,Medium,Heavy,Express,Low,30.3,121.97,161.37,144.89,Clear,Holiday,1,Out of Stock,197.84,4.94,52.21,273
ORD3308,11/4/2024 17:00,17:00,High,Moderate,Express,Low,40.76,297.45,432.57,439.66,Rainy,Holiday,5,Low Stock,461.16,8.9,42.66,25
ORD3309,6/28/2024 21:14,21:14,High,Heavy,Express,High,44,232.62,311.16,311.52,Rainy,Sports Event,5,Out of Stock,441.41,10.31,76.45,129
ORD3310,11/4/2024 20:17,20:17,High,Moderate,Express,Medium,38.3,466.1,566.65,679.32,Rainy,Holiday,4,In-stock,721.46,12.05,29.25,167
ORD3311,4/9/2024 7:52,7:52,High,Heavy,Standard,Low,44.75,366.29,495.55,520.31,Clear,Sports Event,3,In-stock,725.22,11.75,55.66,271
ORD3312,4/2/2024 7:39,7:39,High,Moderate,Express,Low,8.75,476.99,688.15,772.6,Stormy,None,3,Low Stock,686.39,23.83,10.16,343
ORD3313,12/18/2024 10:11,10:11,High,Moderate,Express,Low,34.62,481.99,638.28,703.6,Rainy,Holiday,2,Out of Stock,934.42,17.25,47.38,139
ORD3314,3/31/2024 2:23,2:23,Low,Light,Express,Low,18.77,224.46,249.6,205.15,Stormy,Holiday,1,In-stock,387.6,9.26,36.89,82
ORD3315,5/19/2024 22:34,22:34,High,Moderate,Same-day,Low,19.68,440.41,558.16,498.36,Stormy,Sports Event,4,Out of Stock,682.5,12.71,18,119
ORD3316,9/26/2024 8:18,8:18,Medium,Heavy,Express,Low,4.87,68.85,95.55,77.66,Rainy,Holiday,1,Low Stock,97.34,1.59,4.47,241
ORD3317,12/20/2024 11:30,11:30,High,Light,Express,Low,21.19,138.58,164.34,160.48,Snowy,None,0,Out of Stock,201.89,4.07,19.7,245
ORD3318,7/2/2024 3:05,3:05,Low,Heavy,Express,Low,31.07,483.98,532.9,527.54,Snowy,Holiday,5,Out of Stock,664.76,23.05,35.57,339
ORD3319,9/22/2024 1:11,1:11,Medium,Light,Express,Low,33.43,176.05,252.32,246.89,Snowy,Holiday,4,Low Stock,267.08,4.12,39.95,27
ORD3320,12/11/2024 6:04,6:04,Low,Light,Standard,High,13.28,93.94,121.9,145.6,Stormy,Sports Event,5,In-stock,164.78,2.39,8.44,157
ORD3321,4/30/2024 0:38,0:38,Low,Light,Standard,Low,44.14,286.62,375.21,348.3,Stormy,None,3,In-stock,465.65,11.66,70.03,340
ORD3322,7/24/2024 3:54,3:54,Medium,Moderate,Same-day,Medium,1.3,356.44,434.57,373.44,Snowy,None,3,Out of Stock,534.55,13.27,2.23,325
ORD3323,12/3/2024 22:05,22:05,Medium,Light,Same-day,Low,12.73,182.98,215.79,189.66,Rainy,None,5,Low Stock,232.54,4.48,23.48,318
ORD3324,3/11/2024 22:17,22:17,Low,Light,Standard,High,47.14,226.82,273.04,270.21,Snowy,None,4,Low Stock,300.24,7.15,40.83,348
ORD3325,12/25/2024 7:47,7:47,Low,Light,Standard,Medium,9.62,64.98,78.03,70.67,Snowy,None,3,In-stock,94.54,1.85,5.22,42
ORD3326,7/20/2024 2:52,2:52,Low,Heavy,Standard,High,39.02,221.9,269.67,251.68,Rainy,Sports Event,2,Low Stock,328.16,7.39,75.72,99
ORD3327,9/29/2024 10:12,10:12,Medium,Light,Express,High,7.15,385.67,522.47,474.05,Rainy,Sports Event,0,Out of Stock,566.06,8.94,4.45,327
ORD3328,7/17/2024 19:05,19:05,High,Heavy,Standard,High,20.48,441.15,595,533.04,Stormy,None,5,Low Stock,640.64,12.68,17.59,349
ORD3329,4/8/2024 11:51,11:51,Medium,Heavy,Standard,High,31.55,99.48,116.3,105.09,Snowy,Holiday,2,Low Stock,167.3,3.53,24.62,300
ORD3330,7/22/2024 15:14,15:14,Medium,Heavy,Express,High,10.86,173.37,257.83,243.2,Clear,Sports Event,3,Out of Stock,273.22,4.72,18.19,213
ORD3331,3/25/2024 7:11,7:11,Low,Heavy,Standard,Low,41.71,246.06,362.66,360.21,Stormy,None,1,In-stock,380.77,7.73,52.27,118
ORD3332,8/14/2024 10:13,10:13,Medium,Moderate,Standard,Medium,36.96,226.3,288.06,323.24,Clear,Holiday,5,Out of Stock,391.22,7.73,57.77,201
ORD3333,1/26/2024 10:20,10:20,Medium,Heavy,Same-day,Medium,8.55,274.34,338.98,373.25,Stormy,Sports Event,2,Low Stock,429.96,6.24,6.65,38
ORD3334,6/21/2024 11:11,11:11,Medium,Heavy,Express,Low,45.06,82.23,104.39,112.36,Snowy,Sports Event,1,In-stock,174.16,3.79,60.34,66
ORD3335,4/11/2024 19:18,19:18,Medium,Heavy,Express,Low,31.25,135.51,163.51,173.82,Clear,Holiday,2,Out of Stock,239.26,5.61,44.24,67
ORD3336,4/20/2024 21:07,21:07,High,Moderate,Express,Low,45.21,19.23,27.07,28.13,Rainy,Sports Event,0,Low Stock,52.73,0.59,26.62,176
ORD3337,7/9/2024 15:55,15:55,High,Light,Express,High,3.83,396.93,559.72,465.39,Rainy,Holiday,5,In-stock,635.88,13.12,6.79,310
ORD3338,8/22/2024 10:15,10:15,Medium,Moderate,Express,High,3.15,57.44,85.3,96.95,Clear,Sports Event,1,Out of Stock,87.47,2.13,3.79,184
ORD3339,5/22/2024 11:14,11:14,Low,Light,Same-day,Medium,18.46,159.95,233.76,263.65,Clear,None,1,Low Stock,214.14,7.27,26.02,165
ORD3340,3/4/2024 21:18,21:18,High,Moderate,Express,High,29.35,89.91,129.36,105.72,Stormy,Holiday,1,Out of Stock,163.26,1.9,18.74,222
ORD3341,4/2/2024 22:00,22:00,High,Heavy,Express,Low,41.54,407.66,566.79,528.74,Stormy,Holiday,0,In-stock,666.95,18.85,71.23,178
ORD3342,7/6/2024 18:07,18:07,Low,Light,Standard,Medium,3.67,389.32,475.99,414.19,Snowy,None,0,Low Stock,535.81,8.66,3.33,210
ORD3343,1/17/2024 4:46,4:46,Medium,Moderate,Same-day,High,15.79,232.72,339.76,377.85,Clear,Sports Event,2,In-stock,401.27,6.45,17.22,120
ORD3344,11/12/2024 0:05,0:05,Low,Light,Standard,High,21.4,24.49,34.58,41.01,Snowy,Sports Event,3,Low Stock,66.98,0.55,36.99,296
ORD3345,7/22/2024 11:50,11:50,Medium,Heavy,Express,Low,11.05,19.81,29.65,35.46,Rainy,Holiday,2,Out of Stock,41.71,0.45,13.79,67
ORD3346,6/13/2024 1:05,1:05,High,Light,Standard,Low,35.98,27.96,35.01,34.7,Stormy,Holiday,0,In-stock,87.53,0.86,44.94,259
ORD3347,5/2/2024 14:02,14:02,High,Heavy,Same-day,Low,1.35,230.45,345.02,400.27,Clear,None,1,In-stock,420.99,6.13,1.86,141
ORD3348,7/23/2024 5:11,5:11,High,Heavy,Same-day,Low,21.31,311.49,444.71,413.37,Clear,None,5,Low Stock,452.01,6.87,11.93,83
ORD3349,11/4/2024 11:05,11:05,High,Moderate,Standard,Medium,20.27,281.53,347.98,337.31,Snowy,Holiday,0,In-stock,451.43,6.2,28.07,339
ORD3350,7/2/2024 22:54,22:54,Low,Moderate,Standard,Low,41.96,170.55,229.69,210.64,Rainy,Sports Event,2,Low Stock,300.27,7.03,81.59,158
ORD3351,9/5/2024 14:08,14:08,High,Heavy,Same-day,High,22.95,244.55,334.31,351.84,Clear,Sports Event,1,Out of Stock,447.36,10.39,18.22,95
ORD3352,10/10/2024 12:13,12:13,High,Light,Same-day,High,10.13,156.49,226.79,217.99,Clear,None,3,Low Stock,237.37,3.54,14.52,355
ORD3353,12/26/2024 9:11,9:11,High,Heavy,Standard,Low,14.26,401.69,523.06,593.58,Rainy,Holiday,4,Low Stock,579.44,19.12,20.52,124
ORD3354,6/9/2024 3:50,3:50,Medium,Light,Express,High,15.61,33,39.66,42.37,Clear,None,2,Out of Stock,69.23,1.54,24.51,223
ORD3355,12/30/2024 18:43,18:43,Medium,Moderate,Express,Low,3.58,446.87,598.05,525.06,Stormy,Holiday,4,Out of Stock,560.81,9.61,2.87,337
ORD3356,6/26/2024 14:51,14:51,High,Light,Standard,Medium,23.39,323.54,425.37,450.32,Clear,Holiday,1,Out of Stock,639.12,9.14,44.7,103
ORD3357,2/18/2024 1:22,1:22,High,Heavy,Express,High,4.85,169.37,194.99,168.35,Clear,Holiday,1,Low Stock,307.61,6.45,5.75,135
ORD3358,11/19/2024 19:09,19:09,High,Heavy,Express,High,11.33,89.42,107.43,105.45,Clear,Holiday,0,Low Stock,149.78,2.62,21.66,325
ORD3359,12/1/2024 21:20,21:20,Low,Moderate,Express,Medium,3.23,164.25,246.13,269.69,Rainy,Holiday,3,Out of Stock,259.14,7.18,4.75,352
ORD3360,10/19/2024 4:06,4:06,Low,Light,Standard,High,29.6,320.03,388.3,355.65,Stormy,Sports Event,2,In-stock,457.8,6.75,31.32,96
ORD3361,3/1/2024 18:41,18:41,High,Light,Express,High,28.6,120.96,155.12,142.74,Clear,Holiday,5,Low Stock,232.02,3.92,17.11,230
ORD3362,2/20/2024 0:07,0:07,High,Light,Standard,Medium,1.51,211.01,288.01,260.65,Clear,Sports Event,1,Low Stock,345.45,9.23,0.76,68
ORD3363,3/3/2024 11:36,11:36,Medium,Heavy,Standard,Medium,42.81,22.92,29.75,29.62,Snowy,Holiday,3,In-stock,74.65,0.72,40.65,217
ORD3364,5/7/2024 5:02,5:02,Low,Moderate,Same-day,Medium,12.74,222.94,328.48,267.41,Stormy,Sports Event,1,Low Stock,277.47,10.09,10,252
ORD3365,12/29/2024 11:03,11:03,High,Moderate,Same-day,Low,33.2,147.47,199.37,222.77,Rainy,Holiday,4,Out of Stock,259.11,6.06,30.87,192
ORD3366,6/9/2024 21:26,21:26,High,Heavy,Standard,High,37.74,238.02,355.79,422.78,Snowy,Sports Event,1,Low Stock,445.5,11.13,23.77,20
ORD3367,10/7/2024 2:50,2:50,Medium,Moderate,Same-day,Low,11.14,436.04,487.95,409.59,Rainy,Holiday,1,In-stock,708.25,20.15,5.9,266
ORD3368,1/25/2024 6:03,6:03,Medium,Light,Express,Low,14.33,436.04,604,693.88,Snowy,None,1,Low Stock,495.77,16.5,20.33,330
ORD3369,4/28/2024 15:03,15:03,Low,Heavy,Same-day,High,27.8,286.94,368.25,437.07,Rainy,Sports Event,1,Low Stock,391.77,9.88,25.97,51
ORD3370,7/7/2024 10:10,10:10,High,Heavy,Same-day,Medium,47.61,323.39,401.03,401.45,Clear,None,1,Low Stock,543.04,8.95,40.11,220
ORD3371,5/7/2024 19:14,19:14,High,Moderate,Standard,High,48.34,353.52,473.2,435.49,Snowy,Sports Event,2,Low Stock,721.89,11.19,91.54,282
ORD3372,5/19/2024 8:27,8:27,High,Heavy,Same-day,Low,26.82,149.25,196.59,189.29,Snowy,Sports Event,3,Out of Stock,298.41,3.52,33.87,310
ORD3373,11/1/2024 13:42,13:42,High,Heavy,Express,Medium,32.03,113.68,146.19,136.7,Clear,Holiday,4,Low Stock,263.27,5.58,63.88,53
ORD3374,12/18/2024 11:42,11:42,Low,Heavy,Same-day,Low,44.94,298.92,359.69,424.41,Clear,Sports Event,4,Low Stock,442.57,7.56,73.06,323
ORD3375,11/16/2024 4:28,4:28,Medium,Light,Express,High,45.14,357.69,492.01,546.53,Stormy,Sports Event,1,Low Stock,464.32,17.79,31.08,47
ORD3376,10/26/2024 1:17,1:17,High,Moderate,Express,High,21.65,304.21,440.24,394.99,Stormy,Sports Event,2,In-stock,525.56,8.47,16.9,12
ORD3377,5/25/2024 12:10,12:10,Low,Heavy,Standard,Low,48.87,50.27,66.28,56.4,Rainy,Holiday,3,Out of Stock,118.76,1.61,41.49,167
ORD3378,1/22/2024 4:04,4:04,Medium,Moderate,Standard,Medium,5.89,65.08,71.97,70.82,Rainy,Sports Event,1,Low Stock,93.31,2.93,4.99,62
ORD3379,12/16/2024 7:44,7:44,High,Heavy,Express,High,42.76,283.09,360.59,392.36,Stormy,None,1,Out of Stock,484.55,8.7,22.31,56
ORD3380,12/22/2024 21:47,21:47,Low,Heavy,Express,High,4.81,372.85,526.6,556.22,Snowy,None,3,In-stock,517.12,13.69,8.62,48
ORD3381,9/19/2024 19:10,19:10,High,Light,Same-day,High,5.09,29.97,41.85,40.09,Stormy,Holiday,4,Low Stock,55.42,1.47,6.03,253
ORD3382,11/29/2024 1:27,1:27,Low,Light,Standard,High,4.68,188.85,276.48,302.95,Snowy,Sports Event,4,Out of Stock,256.74,9.09,6.29,266
ORD3383,11/19/2024 7:07,7:07,Low,Moderate,Standard,Low,22.39,467.26,572.05,625.86,Stormy,None,3,In-stock,663.28,23.08,39.23,173
ORD3384,8/11/2024 5:02,5:02,Low,Light,Express,Medium,35.84,379.86,537.18,600.42,Snowy,None,0,Low Stock,475.89,13.37,32.33,192
ORD3385,5/8/2024 14:19,14:19,Low,Heavy,Express,Medium,16.15,488.54,675.08,604.4,Rainy,None,4,In-stock,654.32,12.52,27.64,33
ORD3386,7/13/2024 11:15,11:15,Low,Light,Express,Medium,38.6,14.88,19.12,21.35,Stormy,None,2,In-stock,87.48,0.67,66.91,365
ORD3387,9/13/2024 13:47,13:47,Low,Moderate,Express,High,38.57,300.84,409.64,381.75,Rainy,None,0,In-stock,448.22,13.21,47.19,298
ORD3388,7/28/2024 9:02,9:02,Medium,Heavy,Express,High,45.33,106.69,158.99,149.86,Rainy,None,2,Out of Stock,190.62,4.16,63.31,128
ORD3389,7/26/2024 3:09,3:09,Medium,Light,Same-day,Low,33.67,472.54,587.94,535.53,Clear,Holiday,1,In-stock,740.92,23.48,41.11,271
ORD3390,1/11/2024 11:18,11:18,Medium,Light,Same-day,Low,38.24,159.36,175.74,156.48,Stormy,Sports Event,2,Low Stock,270.02,7.02,65.74,122
ORD3391,11/26/2024 0:10,0:10,Low,Moderate,Same-day,High,9.72,243.08,276.78,312.41,Clear,Holiday,5,Low Stock,330.12,11.2,18.57,363
ORD3392,6/26/2024 22:27,22:27,Medium,Moderate,Standard,Low,32.02,320.41,456.19,520.46,Clear,Sports Event,5,Out of Stock,430.5,8.38,42.46,195
ORD3393,11/9/2024 19:40,19:40,High,Moderate,Express,High,21.05,436.85,555.72,541.41,Snowy,Sports Event,0,In-stock,904.23,12.51,36.69,56
ORD3394,11/8/2024 4:41,4:41,Low,Light,Standard,Medium,22.73,68.67,78.96,89.37,Stormy,Holiday,2,Out of Stock,116.15,3.21,17.25,310
ORD3395,10/24/2024 3:32,3:32,High,Moderate,Standard,Medium,9.15,311.14,372.44,444.99,Stormy,None,0,Out of Stock,445.79,9.96,12.53,211
ORD3396,7/21/2024 10:41,10:41,Medium,Light,Express,Medium,31.33,363.01,406.74,416.84,Snowy,Holiday,3,Low Stock,512.06,11.14,49.59,355
ORD3397,1/24/2024 7:08,7:08,High,Heavy,Express,Medium,15.99,358.01,434.4,418.26,Snowy,None,5,Low Stock,576.83,15.12,29.75,264
ORD3398,3/28/2024 23:33,23:33,High,Heavy,Same-day,Medium,13.28,376.81,483.21,578.17,Snowy,Holiday,3,In-stock,635.18,16.74,17.08,300
ORD3399,5/27/2024 18:41,18:41,Medium,Moderate,Standard,Medium,38.81,321.88,366.77,335.63,Snowy,Sports Event,3,Low Stock,396.02,7.1,29.21,102
ORD3400,10/7/2024 10:50,10:50,Low,Light,Standard,Medium,1.08,341.26,471.59,414.73,Rainy,Holiday,1,Low Stock,497.81,16.39,1.86,134
ORD3401,1/11/2024 19:47,19:47,Medium,Heavy,Same-day,High,30.17,120.47,140.43,155.72,Clear,None,4,In-stock,175.48,4.95,25.81,137
ORD3402,11/6/2024 16:02,16:02,Medium,Light,Standard,Medium,8.31,347.75,450.45,412.64,Clear,Holiday,2,Out of Stock,474.83,12.85,6.09,157
ORD3403,3/8/2024 18:41,18:41,High,Light,Same-day,Low,9.95,325.79,422.83,458.21,Rainy,Holiday,3,In-stock,544.26,10.07,17.13,116
ORD3404,7/13/2024 0:25,0:25,High,Moderate,Standard,Low,14.16,435.13,568.52,496.8,Clear,None,3,In-stock,763.69,14.5,16.19,71
ORD3405,6/2/2024 1:23,1:23,Medium,Heavy,Standard,Medium,19.53,43.2,48.06,56.08,Stormy,None,1,In-stock,95.58,1.9,30.56,158
ORD3406,2/10/2024 11:14,11:14,Low,Heavy,Standard,High,43.58,46.1,57.83,50.3,Clear,Holiday,2,In-stock,120.5,1.39,54.03,62
ORD3407,7/31/2024 17:10,17:10,High,Heavy,Standard,Medium,31.27,255.47,376.63,416.87,Clear,None,0,Low Stock,386.18,5.58,21.47,205
ORD3408,9/11/2024 12:27,12:27,Medium,Heavy,Standard,Medium,15.16,408.05,451.89,518.43,Stormy,None,4,Low Stock,519.28,13.85,27.25,266
ORD3409,7/28/2024 2:05,2:05,High,Light,Express,High,35.97,134.43,197.73,215.79,Rainy,Holiday,5,Low Stock,245.64,4.47,27.73,190
ORD3410,10/31/2024 14:44,14:44,Low,Heavy,Same-day,Medium,37.63,415.13,482.48,564.09,Stormy,Sports Event,5,In-stock,698.57,17.53,21.75,135
ORD3411,12/26/2024 13:12,13:12,Medium,Light,Express,Medium,19.43,321.63,470.83,517.22,Stormy,Sports Event,2,Out of Stock,531.09,10.12,28.56,99
ORD3412,8/23/2024 0:21,0:21,Low,Light,Express,Low,38.38,121.99,168.24,148.62,Clear,Holiday,3,Out of Stock,220,5.38,28.97,339
ORD3413,5/29/2024 21:30,21:30,Medium,Moderate,Same-day,High,40.5,90.16,111.25,121.29,Clear,None,3,Low Stock,166.92,2.19,40.71,133
ORD3414,12/18/2024 0:35,0:35,Medium,Light,Express,Low,46.22,204.1,228.36,206.92,Snowy,Holiday,1,Low Stock,360.42,4.9,91.47,175
ORD3415,4/13/2024 6:16,6:16,Medium,Light,Express,Low,35.25,34.65,44.5,38.68,Clear,Sports Event,4,Low Stock,108.43,0.87,66.38,156
ORD3416,2/25/2024 9:14,9:14,Medium,Heavy,Express,High,2.05,126.67,166.86,173.95,Clear,Sports Event,0,Out of Stock,213.14,6.04,2.32,137
ORD3417,3/18/2024 3:53,3:53,Low,Heavy,Same-day,Low,42.68,336.45,391.3,420.36,Snowy,None,2,In-stock,587.96,10.02,82.44,166
ORD3418,6/24/2024 9:55,9:55,High,Moderate,Standard,High,25.33,392.08,514.02,468.26,Stormy,Sports Event,1,Out of Stock,713.02,13.25,46,109
ORD3419,11/3/2024 17:46,17:46,Medium,Heavy,Express,Medium,12.17,176.39,241.76,228.79,Stormy,Sports Event,0,Low Stock,245.59,5.67,12.55,32
ORD3420,11/9/2024 21:39,21:39,Medium,Moderate,Same-day,Low,4.34,483.94,709.77,603.14,Stormy,Sports Event,1,Out of Stock,740.76,11.77,6.2,318
ORD3421,11/23/2024 20:58,20:58,Low,Light,Same-day,Medium,45.8,372.67,472.76,462.93,Rainy,None,1,Out of Stock,647,16.71,77.15,343
ORD3422,2/24/2024 6:05,6:05,Low,Moderate,Express,High,11.28,163.98,195.57,185.55,Stormy,Sports Event,1,Out of Stock,296.78,7.97,21.16,276
ORD3423,7/5/2024 22:28,22:28,High,Heavy,Standard,High,18.21,240.69,279.28,320.39,Clear,Sports Event,0,Low Stock,396.47,8.77,17.57,208
ORD3424,12/28/2024 5:39,5:39,High,Moderate,Express,Medium,1.31,78.83,91.24,80.07,Snowy,Sports Event,0,Out of Stock,124.26,3.18,1.36,258
ORD3425,8/10/2024 8:16,8:16,Medium,Heavy,Standard,High,43.57,78.44,97.5,83.95,Clear,Holiday,4,Out of Stock,167.26,3.76,60.01,269
ORD3426,1/3/2024 18:53,18:53,Low,Moderate,Same-day,High,19.67,283.35,408.3,487.59,Snowy,Sports Event,3,Low Stock,486.77,14.08,31.13,149
ORD3427,9/29/2024 14:17,14:17,High,Heavy,Standard,Low,37.48,350.41,490.21,435.42,Snowy,Sports Event,4,Out of Stock,702.65,15.47,47.94,126
ORD3428,6/5/2024 20:40,20:40,High,Moderate,Express,High,23.54,293.36,374.09,401.9,Rainy,None,4,Out of Stock,494,9.88,42.62,200
ORD3429,8/28/2024 2:43,2:43,Medium,Moderate,Same-day,Medium,10.35,417.14,595.05,503.89,Snowy,Holiday,5,In-stock,676.27,9.77,19.26,296
ORD3430,7/31/2024 2:31,2:31,Low,Heavy,Same-day,Medium,20.82,138.66,191.18,195.25,Stormy,None,1,Low Stock,221.62,4.04,28.77,237
ORD3431,6/28/2024 20:53,20:53,High,Light,Standard,Low,44.31,428.85,554.57,478.75,Stormy,Holiday,5,In-stock,807.14,9.39,69.75,241
ORD3432,8/17/2024 5:24,5:24,Medium,Light,Express,Low,32.2,42.73,61.77,72.25,Stormy,None,4,Low Stock,76.33,1.7,30.58,349
ORD3433,4/24/2024 0:19,0:19,Low,Heavy,Express,Medium,3.1,59,71.97,68.97,Rainy,Sports Event,2,In-stock,88.25,1.95,5.1,31
ORD3434,9/15/2024 8:27,8:27,Low,Heavy,Standard,Low,44.26,321.22,477.04,564.5,Rainy,Sports Event,3,In-stock,482.22,14.76,63.86,136
ORD3435,3/11/2024 15:45,15:45,Medium,Moderate,Express,High,43.83,133.99,177.67,200.19,Clear,Holiday,0,Low Stock,265.11,6.05,67.24,287
ORD3436,4/1/2024 20:31,20:31,High,Heavy,Express,Medium,27,34.92,49.61,50.84,Snowy,None,3,Out of Stock,103.72,1.68,53.04,310
ORD3437,4/24/2024 16:19,16:19,Low,Light,Standard,Low,28.56,184.09,266.34,278.41,Rainy,Sports Event,4,In-stock,301.2,5.95,33.68,275
ORD3438,1/14/2024 18:38,18:38,Medium,Moderate,Express,High,4.31,177.56,213.7,236.11,Stormy,None,4,In-stock,254.08,8.19,7.97,174
ORD3439,1/7/2024 0:58,0:58,High,Light,Express,High,8.98,213.03,237.82,198.77,Clear,Sports Event,4,Low Stock,393.99,4.58,10.59,233
