Order_ID,Date_Time,Time_of_Order,Demand_Level,Traffic_Congestion,Urgency_Level,Driver_Availability,Distance_km,Base_Price,MRP_Price,Competitor_Price,Weather_Impact,Special_Event,Customer_Loyalty,Stock_Availability,Final_Price,Handling_Charges,Delivery_Charges
12616,2025-03-02 01:16:27.984603,Night,Medium,Light,Flexible,Medium,1.08,48.59,57.580000000000005,45.13,Snowy,Holiday,Medium,Medium,48.59,4.88,9.81
12617,2025-03-03 20:49:51.984603,Night,Medium,Moderate,Flexible,Medium,1.08,16.95,22.03,17.43,Rainy,None,High,Medium,16.1,4.16,16.17
12618,2025-03-01 03:36:06.984603,Night,Medium,Moderate,Standard,Medium,1.08,26.52,32.68,29.29,Snowy,None,Medium,High,24.66,8.74,19.57
12619,2025-02-27 09:08:28.984603,Morning,Medium,Moderate,Urgent,Medium,1.08,36.18,39.71,31.53,Rainy,Holiday,Low,Medium,36.18,4.51,11.57
12620,2025-02-28 20:50:55.984603,Night,High,Heavy,Standard,High,1.08,5.46,8.92,0.8799999999999999,Stormy,Holiday,High,Medium,5.99,8.31,17.92
12621,2025-03-05 05:19:32.984603,Morning,Low,Moderate,Flexible,Medium,1.08,22.16,27.59,22.07,Stormy,Holiday,High,Low,21.05,9.13,13.49
12622,2025-03-05 02:13:03.984603,Night,High,Moderate,Flexible,Medium,1.08,30.56,34.76,27.39,Rainy,Concert,Low,Low,32.09,5.47,7.36
12623,2025-03-03 06:46:04.984603,Morning,Medium,Light,Standard,Medium,1.08,45.54,47.24,45.05,Clear,None,Low,Medium,45.54,9.28,15.36
12624,2025-03-02 05:42:20.984603,Morning,High,Light,Flexible,High,1.08,49.64,53.82,45.08,Clear,None,Medium,High,48.47,5.02,12.7
12625,2025-03-01 18:18:46.984603,Night,High,Moderate,Urgent,High,1.08,30.03,33.32,34.8,Rainy,None,Low,Low,31.53,9.71,14.76
12626,2025-03-03 12:14:33.984603,Afternoon,Medium,Heavy,Flexible,High,1.08,47.51,56.16,49.05,Snowy,None,Medium,Medium,52.26,2.71,18.35
12627,2025-03-04 06:32:26.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,9.47,18.020000000000003,11.34,Rainy,None,High,Low,9.0,7.5,11.61
12628,2025-03-03 06:29:39.984603,Morning,Low,Moderate,Flexible,Medium,1.08,36.56,38.830000000000005,36.66,Clear,Festival,Low,High,34.0,5.95,18.52
12629,2025-03-01 14:30:11.984603,Afternoon,High,Light,Urgent,High,1.08,23.02,30.59,26.27,Clear,None,Low,Medium,24.17,5.1,16.26
12630,2025-02-27 21:01:35.984603,Night,Medium,Heavy,Standard,Low,1.08,38.79,43.85,42.12,Rainy,None,Medium,Low,42.67,7.06,12.33
12631,2025-02-26 17:22:06.984603,Afternoon,Medium,Heavy,Urgent,Medium,1.08,44.05,52.87,40.64,Rainy,None,Low,Medium,48.46,7.63,14.05
12632,2025-03-01 22:08:40.984603,Night,Medium,Moderate,Standard,Medium,1.08,7.42,10.89,10.1,Snowy,Holiday,High,High,6.56,2.03,9.88
12633,2025-02-28 02:33:13.984603,Night,High,Light,Flexible,Medium,1.08,47.1,48.89,47.77,Rainy,None,Low,Medium,49.46,3.34,19.75
12634,2025-03-04 03:33:16.984603,Night,Low,Moderate,Standard,Medium,1.08,8.07,16.27,10.69,Clear,None,Medium,Medium,8.07,7.7,15.01
12635,2025-02-28 15:11:03.984603,Afternoon,Medium,Heavy,Standard,High,1.08,38.9,47.72,43.09,Rainy,None,Low,Low,42.79,7.33,5.66
12636,2025-02-28 02:32:54.984603,Night,Medium,Moderate,Standard,Low,1.08,8.11,16.67,6.459999999999999,Stormy,None,Medium,High,7.54,9.73,9.9
12637,2025-03-05 09:49:35.984603,Morning,Medium,Moderate,Standard,High,1.08,43.78,47.74,44.49,Rainy,Holiday,Medium,Medium,43.78,8.09,14.35
12638,2025-03-04 15:32:55.984603,Afternoon,Medium,Light,Flexible,High,1.08,14.22,15.5,17.09,Clear,None,High,Medium,13.51,9.61,5.84
12639,2025-03-03 01:42:39.984603,Night,Medium,Light,Flexible,High,1.08,24.53,26.79,29.4,Clear,None,Medium,Medium,24.53,7.62,5.36
12640,2025-03-01 22:46:46.984603,Night,Medium,Light,Standard,Medium,1.08,46.97,56.24,48.1,Stormy,Festival,High,High,41.5,4.38,11.75
12641,2025-03-03 18:16:51.984603,Night,High,Heavy,Standard,Medium,1.08,40.64,44.92,42.85,Clear,None,Medium,Medium,46.94,2.84,9.99
12642,2025-02-26 22:31:13.984603,Night,Low,Moderate,Urgent,High,1.08,40.36,49.28,43.82,Clear,None,High,Low,38.34,8.25,11.57
12643,2025-03-02 21:16:21.984603,Night,Medium,Moderate,Standard,Medium,1.08,39.35,49.18,41.86,Clear,Holiday,Low,Low,39.35,7.15,8.94
12644,2025-03-02 03:08:37.984603,Night,Low,Light,Urgent,Medium,1.08,30.62,35.18,35.04,Snowy,Holiday,Medium,High,28.48,2.39,7.47
12645,2025-03-04 20:23:01.984603,Night,Low,Heavy,Standard,Medium,1.08,47.81,55.8,45.11,Clear,None,Medium,High,48.91,4.88,15.34
12646,2025-03-05 09:42:35.984603,Morning,Low,Heavy,Flexible,Low,1.08,42.42,44.940000000000005,46.5,Stormy,Holiday,Low,Low,46.66,9.65,12.72
12647,2025-03-04 20:25:34.984603,Night,Medium,Light,Urgent,Medium,1.08,24.81,29.26,21.88,Rainy,None,Medium,Medium,24.81,6.0,8.0
12648,2025-03-04 00:15:05.984603,Night,Medium,Heavy,Standard,Medium,1.08,38.42,45.77,39.07,Rainy,Festival,Medium,Medium,42.26,5.46,9.79
12649,2025-03-02 04:06:04.984603,Night,Low,Light,Standard,Medium,1.08,49.91,52.77,50.13999999999999,Stormy,Holiday,Medium,High,46.42,5.66,13.88
12650,2025-02-28 18:05:51.984603,Night,Low,Light,Standard,Low,1.08,44.2,48.080000000000005,47.510000000000005,Clear,None,Low,Medium,44.2,3.67,6.08
12651,2025-03-04 16:32:17.984603,Afternoon,High,Light,Standard,High,1.08,5.06,11.13,4.05,Clear,None,Low,Medium,5.31,4.95,7.21
12652,2025-03-05 02:34:50.984603,Night,Low,Heavy,Standard,Medium,1.08,38.2,45.42,34.63,Clear,None,Low,Low,42.02,4.96,6.1
12653,2025-03-05 12:00:06.984603,Afternoon,High,Heavy,Urgent,Medium,1.08,45.4,49.61,47.47,Rainy,Holiday,High,Medium,49.82,2.42,17.18
12654,2025-02-28 17:47:39.984603,Afternoon,Low,Light,Standard,High,1.08,19.75,24.14,20.82,Snowy,Concert,Medium,Low,19.75,8.14,16.29
12655,2025-03-04 07:44:43.984603,Morning,Medium,Moderate,Standard,Medium,1.08,48.99,50.98,52.260000000000005,Snowy,Festival,Medium,Low,48.99,5.33,16.3
12656,2025-02-28 21:03:55.984603,Night,Medium,Moderate,Standard,High,1.08,23.06,32.92,25.65,Stormy,None,Medium,Low,23.06,8.58,15.74
12657,2025-02-28 20:09:18.984603,Night,High,Heavy,Flexible,Medium,1.08,23.95,30.46,27.9,Snowy,Concert,Low,High,25.73,8.8,15.04
12658,2025-03-03 08:04:47.984603,Morning,Medium,Light,Standard,High,1.08,12.24,18.009999999999998,15.63,Snowy,None,Low,High,11.38,3.7,12.15
12659,2025-03-01 12:06:03.984603,Afternoon,Medium,Moderate,Flexible,Medium,1.08,9.35,12.25,11.21,Stormy,None,Medium,Low,9.35,7.26,14.63
12660,2025-03-03 12:13:58.984603,Afternoon,Low,Moderate,Standard,Medium,1.08,29.15,34.54,28.81,Clear,Holiday,Medium,Medium,29.15,5.78,5.58
12661,2025-03-02 21:03:19.984603,Night,Medium,Light,Urgent,Medium,1.08,32.12,37.15,27.32,Clear,None,High,High,28.38,9.04,14.32
12662,2025-03-03 23:50:45.984603,Night,Medium,Light,Standard,Medium,1.08,21.51,24.840000000000003,19.590000000000003,Snowy,None,High,Low,20.43,3.73,16.67
12663,2025-02-28 15:43:24.984603,Afternoon,Low,Moderate,Flexible,Medium,1.08,32.3,37.31999999999999,34.58,Rainy,Concert,High,Low,30.68,7.42,12.51
12664,2025-02-28 10:58:51.984603,Morning,Low,Light,Standard,High,1.08,22.76,25.590000000000003,18.36,Stormy,None,Low,Medium,22.76,6.86,10.36
12665,2025-02-28 02:04:31.984603,Night,High,Heavy,Urgent,Medium,1.08,44.07,51.46,46.64,Clear,Festival,Low,Medium,50.9,4.36,9.16
12666,2025-02-28 07:11:41.984603,Morning,Low,Light,Standard,High,1.08,47.92,57.1,48.08,Clear,None,Low,Medium,47.92,3.09,14.64
12667,2025-02-27 07:20:50.984603,Morning,Medium,Heavy,Urgent,Medium,1.08,31.71,32.730000000000004,35.39,Clear,None,Medium,Medium,34.88,7.21,15.39
12668,2025-03-01 19:56:00.984603,Night,Medium,Light,Standard,Medium,1.08,42.9,48.91,44.5,Clear,None,Medium,Low,42.9,7.91,18.06
12669,2025-03-03 14:49:52.984603,Afternoon,High,Light,Flexible,High,1.08,43.42,51.010000000000005,46.4,Snowy,None,Medium,Medium,45.59,4.53,10.14
12670,2025-02-26 23:14:10.984603,Night,High,Light,Flexible,High,1.08,37.12,46.28,33.84,Clear,Festival,Medium,Medium,38.98,7.16,16.55
12671,2025-03-01 00:03:40.984603,Night,High,Moderate,Standard,Medium,1.08,13.64,17.87,10.37,Rainy,None,Medium,Medium,14.32,5.16,13.42
12672,2025-03-01 14:28:47.984603,Afternoon,Low,Moderate,Standard,High,1.08,11.97,21.130000000000003,9.08,Clear,None,Medium,High,11.13,7.71,18.24
12673,2025-03-01 20:22:58.984603,Night,High,Light,Urgent,Medium,1.08,46.38,54.81,44.71,Clear,None,Low,High,45.29,3.59,12.92
12674,2025-03-04 23:51:09.984603,Night,Low,Light,Standard,Low,1.08,16.93,22.66,20.97,Clear,Holiday,Medium,Medium,16.93,9.12,12.76
12675,2025-02-26 15:34:50.984603,Afternoon,Medium,Moderate,Standard,Medium,1.08,16.08,19.39,18.82,Snowy,None,High,Low,15.28,4.3,13.67
12676,2025-02-27 16:11:18.984603,Afternoon,Medium,Moderate,Flexible,High,1.08,12.48,19.36,11.13,Stormy,Holiday,Medium,High,11.61,4.94,16.24
12677,2025-03-03 14:11:04.984603,Afternoon,Low,Moderate,Standard,High,1.08,28.74,32.09,32.92,Rainy,Holiday,Medium,High,26.73,2.46,19.47
12678,2025-02-28 07:46:57.984603,Morning,High,Light,Flexible,Low,1.08,35.46,39.6,38.25,Snowy,None,Medium,High,34.63,2.89,6.1
12679,2025-02-28 06:19:57.984603,Morning,Low,Moderate,Standard,High,1.08,35.43,40.63,36.99,Snowy,Festival,Low,Medium,35.43,6.13,5.8
12680,2025-03-03 05:50:31.984603,Morning,Medium,Moderate,Flexible,High,1.08,16.75,22.23,16.12,Clear,Concert,Low,Low,16.75,4.14,19.06
12681,2025-03-02 06:28:53.984603,Morning,Medium,Heavy,Flexible,Medium,1.08,9.27,11.97,10.79,Clear,None,Low,High,9.48,8.68,12.95
12682,2025-03-02 09:16:48.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,18.96,26.200000000000003,19.89,Clear,Holiday,Medium,Medium,18.96,2.12,14.22
12683,2025-03-04 06:33:33.984603,Morning,Low,Light,Flexible,Medium,1.08,27.65,37.58,30.47,Clear,Holiday,Low,Low,27.65,5.03,12.24
12684,2025-03-03 12:01:31.984603,Afternoon,Medium,Light,Standard,Medium,1.08,32.56,35.75,29.82,Clear,Concert,High,Medium,30.93,4.7,6.4
12685,2025-03-03 16:11:44.984603,Afternoon,High,Moderate,Flexible,High,1.08,17.18,23.17,21.04,Clear,None,High,Low,17.14,2.15,16.52
12686,2025-03-03 11:27:45.984603,Morning,Medium,Moderate,Urgent,Medium,1.08,13.24,18.33,14.16,Clear,Holiday,Low,Medium,13.24,2.99,16.21
12687,2025-03-01 11:43:07.984603,Morning,Medium,Heavy,Standard,Medium,1.08,42.87,46.64,45.94,Stormy,None,Low,Medium,47.16,5.31,9.68
12688,2025-03-04 13:28:40.984603,Afternoon,Low,Moderate,Standard,Low,1.08,43.61,48.39,42.08,Stormy,None,Medium,High,40.56,5.94,9.59
12689,2025-03-03 23:31:28.984603,Night,Medium,Moderate,Standard,High,1.08,17.6,25.19,16.520000000000003,Clear,Holiday,High,Medium,16.72,5.23,17.57
12690,2025-02-27 06:27:19.984603,Morning,High,Moderate,Standard,Medium,1.08,30.21,34.94,34.58,Stormy,Concert,Medium,Medium,31.72,6.25,6.09
12691,2025-02-27 18:01:27.984603,Night,Medium,Moderate,Flexible,Medium,1.08,24.79,30.35,26.01,Stormy,None,Medium,Medium,24.79,6.76,18.22
12692,2025-02-27 18:04:21.984603,Night,Medium,Light,Urgent,Medium,1.08,11.39,16.69,9.57,Clear,None,High,Medium,10.82,2.08,8.85
12693,2025-03-03 07:16:34.984603,Morning,Medium,Light,Standard,Low,1.08,47.33,53.33,43.15,Rainy,Holiday,Medium,High,44.02,5.71,13.89
12694,2025-02-27 05:51:47.984603,Morning,Medium,Moderate,Flexible,High,1.08,5.44,9.06,4.78,Clear,Festival,Low,Low,5.44,9.71,19.04
12695,2025-03-03 23:19:28.984603,Night,Low,Light,Standard,Medium,1.08,13.44,19.03,16.93,Clear,None,High,Medium,12.77,6.15,15.17
12696,2025-02-28 09:28:04.984603,Morning,Low,Light,Standard,Medium,1.08,20.55,22.76,18.06,Rainy,None,Low,Medium,20.55,7.42,11.22
12697,2025-02-28 02:42:22.984603,Night,Medium,Light,Flexible,Low,1.08,43.54,51.21,47.14,Clear,Concert,Low,Medium,43.54,4.49,15.34
12698,2025-03-01 03:00:44.984603,Night,Medium,Light,Urgent,Low,1.08,40.49,42.49,37.11,Clear,None,Medium,Medium,40.49,8.19,10.16
12699,2025-02-28 21:01:26.984603,Night,Medium,Light,Flexible,High,1.08,31.09,39.15,27.39,Clear,None,Low,Low,31.09,8.18,9.16
12700,2025-03-01 10:00:07.984603,Morning,Medium,Moderate,Standard,Medium,1.08,36.28,44.71,37.34,Snowy,Holiday,High,Medium,34.47,6.17,19.95
12701,2025-02-27 14:51:54.984603,Afternoon,Medium,Moderate,Urgent,High,1.08,20.34,21.51,23.39,Stormy,None,Medium,High,18.92,9.81,16.26
12702,2025-03-04 10:23:29.984603,Morning,Low,Moderate,Flexible,Low,1.08,47.32,55.8,50.12,Stormy,None,High,Medium,44.95,3.0,14.67
12703,2025-03-04 14:53:29.984603,Afternoon,High,Moderate,Flexible,Medium,1.08,6.21,13.04,6.65,Stormy,Concert,Low,Low,6.52,2.14,10.33
12704,2025-03-01 02:00:11.984603,Night,Medium,Heavy,Flexible,High,1.08,9.54,11.41,10.93,Stormy,None,Low,Medium,10.49,8.16,5.74
12705,2025-02-28 09:50:16.984603,Morning,Low,Light,Flexible,Medium,1.08,46.65,56.63,44.23,Clear,None,Medium,Medium,46.65,8.46,5.47
12706,2025-02-28 22:39:43.984603,Night,Low,Moderate,Flexible,Medium,1.08,47.53,54.07,48.04,Snowy,None,High,Medium,45.15,2.96,13.31
12707,2025-03-01 06:17:59.984603,Morning,High,Light,Urgent,High,1.08,27.08,31.69,24.16,Stormy,None,Low,High,26.44,4.12,16.43
12708,2025-03-02 03:29:26.984603,Night,Low,Moderate,Urgent,High,1.08,30.94,39.91,35.22,Clear,None,Medium,Medium,30.94,2.14,13.06
12709,2025-02-26 14:41:40.984603,Afternoon,High,Heavy,Standard,Low,1.08,45.61,46.98,47.39,Rainy,None,Low,Medium,52.68,4.35,17.61
12710,2025-03-03 23:52:20.984603,Night,Low,Moderate,Standard,Medium,1.08,43.4,50.86,44.05,Rainy,Concert,High,Medium,41.23,8.19,5.5
12711,2025-02-28 05:53:45.984603,Morning,High,Moderate,Urgent,Low,1.08,43.79,46.08,41.26,Clear,Holiday,High,Medium,43.68,6.14,10.5
12712,2025-03-02 23:07:14.984603,Night,High,Moderate,Standard,High,1.08,21.73,27.7,20.82,Clear,None,Medium,Medium,22.82,4.78,8.56
12713,2025-03-04 05:53:37.984603,Morning,Medium,Moderate,Standard,Medium,1.08,42.37,44.23,45.17,Clear,None,Medium,Medium,42.37,4.97,11.71
12714,2025-03-01 04:55:35.984603,Night,Low,Light,Standard,High,1.08,8.12,15.23,5.51,Stormy,None,Low,Low,8.12,2.01,6.09
12715,2025-03-05 00:15:54.984603,Night,Low,Moderate,Flexible,Low,1.08,26.91,32.09,23.2,Clear,Holiday,Low,High,25.03,4.4,19.31
12716,2025-02-28 12:56:00.984603,Afternoon,Medium,Moderate,Urgent,Medium,1.08,15.68,16.74,13.75,Clear,None,Low,Low,15.68,7.17,8.35
12717,2025-03-05 12:12:10.984603,Afternoon,Medium,Light,Standard,Low,1.08,6.61,8.25,9.55,Clear,Holiday,Low,Medium,6.61,9.79,18.83
12718,2025-03-05 01:18:05.984603,Night,Low,Light,Standard,Medium,1.08,32.77,40.1,36.6,Stormy,None,Medium,Low,32.77,8.78,11.39
12719,2025-03-02 04:31:35.984603,Night,Low,Heavy,Standard,Low,1.08,8.43,13.03,7.569999999999999,Snowy,Festival,Medium,High,8.62,2.19,19.78
12720,2025-03-02 08:30:53.984603,Morning,Medium,Light,Standard,Medium,1.08,10.41,17.46,13.22,Rainy,None,Low,Medium,10.41,9.19,13.31
12721,2025-02-27 11:28:38.984603,Morning,Medium,Light,Flexible,High,1.08,8.68,13.19,7.0,Clear,Concert,High,Low,8.25,8.27,18.96
12722,2025-02-26 16:54:33.984603,Afternoon,Low,Moderate,Standard,Low,1.08,48.88,53.14,48.970000000000006,Rainy,Holiday,High,Low,46.44,8.24,5.08
12723,2025-03-03 15:07:10.984603,Afternoon,Low,Light,Urgent,Medium,1.08,6.77,15.46,1.97,Stormy,None,Medium,Low,6.77,5.66,16.22
12724,2025-03-02 10:29:12.984603,Morning,High,Moderate,Flexible,High,1.08,17.14,25.83,19.26,Stormy,Holiday,Medium,High,16.74,5.18,18.55
12725,2025-03-02 07:57:40.984603,Morning,Medium,Moderate,Urgent,High,1.08,34.34,43.620000000000005,36.53,Stormy,Concert,Low,High,31.94,4.42,7.1
12726,2025-02-27 11:49:54.984603,Morning,Medium,Moderate,Standard,Medium,1.08,42.05,50.46,38.05,Clear,Holiday,Medium,High,39.11,2.53,6.44
12727,2025-02-28 13:44:05.984603,Afternoon,Medium,Light,Flexible,High,1.08,32.37,34.52,30.96,Clear,Holiday,Medium,Medium,32.37,3.83,11.37
12728,2025-03-04 02:25:58.984603,Night,Low,Moderate,Standard,Medium,1.08,48.94,50.54,48.78,Clear,None,High,Low,46.49,3.97,19.01
12729,2025-03-03 13:07:38.984603,Afternoon,Medium,Heavy,Urgent,Medium,1.08,20.2,21.73,22.94,Snowy,None,Medium,Medium,22.22,5.87,13.14
12730,2025-03-03 23:09:23.984603,Night,Medium,Light,Standard,High,1.08,26.24,36.06,29.48,Rainy,None,Medium,Low,26.24,7.98,12.91
12731,2025-02-27 07:44:02.984603,Morning,High,Light,Standard,High,1.08,41.96,47.47,44.15,Stormy,Holiday,Low,High,40.97,5.79,7.12
12732,2025-03-03 12:46:27.984603,Afternoon,Medium,Heavy,Standard,High,1.08,35.68,37.72,32.84,Stormy,None,Medium,High,36.5,2.46,5.01
12733,2025-03-04 01:19:41.984603,Night,Low,Light,Standard,High,1.08,14.63,20.53,13.19,Stormy,Holiday,Low,Medium,14.63,9.66,17.15
12734,2025-03-01 08:47:23.984603,Morning,High,Light,Flexible,Medium,1.08,27.44,34.83,24.91,Clear,None,High,Medium,27.37,9.54,6.31
12735,2025-03-02 00:39:22.984603,Night,Medium,Light,Flexible,Medium,1.08,48.92,50.77,50.29,Clear,None,Low,Medium,48.92,8.28,14.51
12736,2025-02-26 17:25:36.984603,Afternoon,High,Light,Flexible,Medium,1.08,43.84,47.96,45.31,Snowy,None,Medium,High,42.81,9.93,18.72
12737,2025-03-04 10:06:25.984603,Morning,High,Light,Flexible,Medium,1.08,13.63,16.32,8.790000000000001,Snowy,None,Low,Medium,14.31,6.36,8.13
12738,2025-02-27 22:01:13.984603,Night,Low,Moderate,Flexible,Low,1.08,13.09,22.87,15.41,Rainy,None,Medium,High,12.17,9.7,14.98
12739,2025-03-05 02:29:01.984603,Night,Medium,Moderate,Standard,Medium,1.08,42.28,46.14,39.58,Stormy,None,Medium,Medium,42.28,2.6,6.18
12740,2025-02-28 14:13:29.984603,Afternoon,Medium,Light,Standard,High,1.08,13.95,21.16,16.96,Clear,None,Medium,High,12.97,4.93,14.06
12741,2025-03-04 10:12:52.984603,Morning,Medium,Heavy,Flexible,High,1.08,25.38,34.65,28.71,Clear,Concert,Low,Low,27.92,3.8,7.46
12742,2025-03-01 19:47:15.984603,Night,Medium,Moderate,Flexible,Medium,1.08,13.13,21.9,16.1,Clear,None,Medium,High,12.21,3.57,16.04
12743,2025-03-02 11:27:02.984603,Morning,High,Heavy,Flexible,Medium,1.08,5.66,10.21,4.74,Stormy,None,Medium,Medium,6.54,3.13,9.52
12744,2025-03-03 02:06:24.984603,Night,Medium,Heavy,Standard,High,1.08,44.39,48.19,42.87,Rainy,Concert,High,Medium,46.39,6.98,11.95
12745,2025-03-04 10:44:02.984603,Morning,Low,Moderate,Flexible,Medium,1.08,40.06,48.34,39.41,Rainy,None,Low,Medium,40.06,8.25,13.99
12746,2025-03-04 09:33:24.984603,Morning,Low,Heavy,Standard,High,1.08,26.18,29.03,26.45,Clear,None,High,Low,27.36,6.63,7.57
12747,2025-02-28 05:52:29.984603,Morning,Medium,Moderate,Standard,Low,1.08,12.18,19.64,9.68,Clear,None,Medium,Low,12.18,3.18,16.12
12748,2025-02-28 14:30:26.984603,Afternoon,Low,Heavy,Standard,Medium,1.08,41.29,49.81,45.61,Snowy,None,Low,Low,45.42,8.49,9.54
12749,2025-03-04 15:51:11.984603,Afternoon,Medium,Light,Standard,High,1.08,21.17,29.81,21.21,Clear,None,Medium,High,19.69,7.09,14.94
12750,2025-03-03 13:37:52.984603,Afternoon,Medium,Light,Flexible,High,1.08,34.79,35.87,30.52,Stormy,None,Medium,High,32.35,5.11,7.37
12751,2025-03-02 16:52:09.984603,Afternoon,Medium,Moderate,Flexible,Medium,1.08,19.25,24.75,24.22,Stormy,None,Low,High,17.9,7.39,15.32
12752,2025-02-28 20:31:39.984603,Night,Low,Moderate,Flexible,Low,1.08,24.45,28.67,24.29,Stormy,None,Medium,High,22.74,4.08,6.92
12753,2025-03-04 16:22:04.984603,Afternoon,Medium,Heavy,Flexible,High,1.08,29.1,38.91,33.57,Snowy,None,Medium,Medium,32.01,4.76,11.38
12754,2025-03-03 12:11:21.984603,Afternoon,Low,Heavy,Flexible,Medium,1.08,39.29,45.19,38.19,Clear,None,Medium,Low,43.22,9.34,8.71
12755,2025-02-28 21:03:58.984603,Night,Medium,Light,Standard,High,1.08,42.44,47.29,39.69,Rainy,None,Medium,Low,42.44,4.32,16.23
12756,2025-03-02 21:17:13.984603,Night,Medium,Heavy,Flexible,Medium,1.08,24.96,28.16,27.33,Clear,None,Medium,High,25.53,5.76,8.93
12757,2025-03-04 03:13:44.984603,Night,Medium,Light,Urgent,Medium,1.08,15.49,24.1,14.81,Clear,Holiday,Medium,Low,15.49,9.12,18.23
12758,2025-03-03 23:58:49.984603,Night,Medium,Light,Flexible,Low,1.08,11.91,15.78,15.72,Clear,Concert,Low,Medium,11.91,7.66,18.38
12759,2025-03-02 23:02:19.984603,Night,Low,Moderate,Standard,Medium,1.08,20.33,28.77,19.97,Clear,Holiday,Medium,Medium,20.33,2.5,7.95
12760,2025-02-27 20:43:57.984603,Night,Medium,Light,Standard,Low,1.08,41.08,50.1,39.46,Snowy,Concert,Low,Medium,41.08,3.18,14.21
12761,2025-03-01 10:05:39.984603,Morning,Low,Moderate,Standard,Low,1.08,17.33,18.85,22.0,Stormy,Holiday,Low,High,16.12,2.06,6.32
12762,2025-02-28 01:38:00.984603,Night,Medium,Moderate,Standard,Medium,1.08,7.14,12.73,10.44,Clear,None,Medium,Low,7.14,7.05,10.87
12763,2025-02-28 07:09:23.984603,Morning,Low,Light,Standard,Medium,1.08,30.39,35.17,27.45,Clear,None,Low,High,28.26,5.58,15.7
12764,2025-03-03 21:48:24.984603,Night,Medium,Moderate,Urgent,Medium,1.08,6.51,11.05,6.4,Clear,None,Medium,Medium,6.51,3.07,14.89
12765,2025-02-28 21:32:42.984603,Night,High,Moderate,Standard,Low,1.08,44.82,49.16,40.95,Rainy,None,Medium,High,43.77,9.66,14.37
12766,2025-02-26 14:51:15.984603,Afternoon,Medium,Light,Flexible,High,1.08,35.51,41.3,31.59,Stormy,None,Medium,High,33.02,6.24,9.24
12767,2025-03-04 23:05:05.984603,Night,Medium,Light,Standard,Low,1.08,16.56,18.73,20.09,Rainy,Festival,Low,Low,16.56,3.94,10.67
12768,2025-02-28 07:28:04.984603,Morning,Medium,Heavy,Flexible,Medium,1.08,26.11,34.95,30.43,Clear,Festival,Medium,Medium,28.72,6.0,6.54
12769,2025-02-28 20:56:26.984603,Night,Low,Heavy,Urgent,Medium,1.08,38.26,44.28,40.65,Clear,None,Medium,High,39.14,7.44,15.79
12770,2025-03-04 19:28:47.984603,Night,High,Light,Standard,High,1.08,46.21,50.33,51.1,Clear,None,High,Medium,46.09,2.61,12.56
12771,2025-03-01 20:29:15.984603,Night,Low,Light,Flexible,Medium,1.08,44.35,47.54,39.8,Rainy,None,High,Medium,42.13,4.2,15.63
12772,2025-03-02 06:31:39.984603,Morning,High,Heavy,Flexible,Low,1.08,8.13,14.68,6.450000000000001,Clear,Holiday,Medium,Medium,9.39,8.46,8.73
12773,2025-03-02 09:12:18.984603,Morning,Medium,Moderate,Flexible,Low,1.08,8.65,16.73,4.970000000000001,Clear,Holiday,Medium,Medium,8.65,5.68,9.87
12774,2025-02-27 05:08:59.984603,Morning,Medium,Light,Urgent,High,1.08,31.9,36.87,34.72,Clear,None,Medium,Medium,31.9,6.37,10.01
12775,2025-02-28 11:11:26.984603,Morning,Medium,Moderate,Urgent,High,1.08,27.34,37.2,31.24,Rainy,Holiday,Medium,High,25.43,5.46,5.39
12776,2025-03-01 06:19:26.984603,Morning,Medium,Moderate,Flexible,Medium,1.08,18.18,24.0,17.65,Clear,Holiday,Medium,High,16.91,2.35,10.12
12777,2025-03-03 13:35:16.984603,Afternoon,Medium,Moderate,Standard,Low,1.08,48.93,58.74,52.22,Stormy,None,Medium,High,45.5,3.33,17.05
12778,2025-03-04 21:57:23.984603,Night,Low,Light,Urgent,Medium,1.08,38.58,48.24,42.06,Rainy,None,Low,High,35.88,5.56,18.46
12779,2025-03-03 02:44:51.984603,Night,Medium,Moderate,Flexible,Medium,1.08,35.93,42.33,32.33,Rainy,Festival,Medium,Medium,35.93,3.67,12.77
12780,2025-03-03 06:15:03.984603,Morning,Medium,Light,Flexible,High,1.08,13.16,19.39,11.93,Clear,Concert,High,Low,12.5,2.4,11.83
12781,2025-02-26 13:16:31.984603,Afternoon,High,Heavy,Standard,Low,1.08,17.78,19.73,14.66,Clear,None,Low,Medium,20.54,8.75,5.46
12782,2025-02-28 01:34:03.984603,Night,Medium,Moderate,Flexible,Medium,1.08,32.23,41.59,33.93,Rainy,None,Medium,High,29.97,9.85,18.19
12783,2025-03-04 16:38:03.984603,Afternoon,Low,Moderate,Flexible,Medium,1.08,40.8,49.03,39.67,Clear,None,Medium,Low,40.8,8.35,5.2
12784,2025-03-02 13:33:39.984603,Afternoon,Medium,Moderate,Urgent,Medium,1.08,46.9,52.4,48.58,Clear,Holiday,Medium,Medium,46.9,8.83,19.17
